wallet,chain,block,tx_hash,tx_index,tx_type,timestamp,dex,dex_icon_link,from,to,token0_address,token0_amount,token0_amount_usd,token0_name,token0_price_usd,token0_symbol,token1_address,token1_amount,token1_amount_usd,token1_name,token1_price_usd,token1_symbol,first_interaction,token0_chart_link,token1_chart_link,main_token_symbol,main_token_address,main_token_price_usd,amount,amount_usd,contract_address,from_label,name,symbol,to_label,token_price_usd,type,chart_link,token2_address,token2_amount,token2_amount_usd,token2_name,token2_price_usd,token2_symbol,token3_address,token3_amount,token3_amount_usd,token3_name,token3_price_usd,token3_symbol,lower_bound,upper_bound,token2_chart_link,contract_label,function_name,function_sign_hash,message
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877400,5h8Usd8oXKx8Q4ABomtNkvpBC7ayfty3Usy4HeXaapTWHnfmcwQ1mypzVK2GJewDrfCQqMFrb5njLRkpoEUxeABe,0,swap,2025-05-14T03:21:48Z,Raydium,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.800000,3497.274000,Wrapped SOL,176.630000,SOL,FqARKWzVxCApBH3wYhz2JvscDKCTyTwvmA6WXeEjbonk,632255.066734,3497.274000,Cybernetic,0.005531,CYB,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877373,4M6j8piGSJLEVCqeAU2rFwsyMzSXs1aMdV8bKibwEPNw3cu1gKXJjSFEKnKfd6sjS1SoFTFrzWxNMMFHYDDc4kdf,0,swap,2025-05-14T03:21:37Z,Raydium,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.800000,3497.274000,Wrapped SOL,176.630000,SOL,FqARKWzVxCApBH3wYhz2JvscDKCTyTwvmA6WXeEjbonk,574047.070694,3497.274000,Cybernetic,0.006092,CYB,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877366,57WnqJVDH9GCZVw5VQaGsJaS5PhbY3XvTGoEXbSBDNTpn3xbxCGLEk1AG4p4Bptu6eoL2QxMtaXnpnKvhpMmf2kw,0,swap,2025-05-14T03:21:34Z,Raydium,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,So11111111111111111111111111111111111111112,19.800000,3497.274000,Wrapped SOL,176.630000,SOL,FqARKWzVxCApBH3wYhz2JvscDKCTyTwvmA6WXeEjbonk,604635.661102,3497.274000,Cybernetic,0.005784,CYB,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877271,27LJcaXQBbKKHprNDRBx5nVkPysZpstxBxGGRraxbPz27sqD9GXfguc9SZaTxdMATdtjjCJWcz31gjfxcWqJmnEC,0,swap,2025-05-14T03:20:56Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,472189.806918,2436.710977,BelieveScreener,0.005160,BSCREENER,So11111111111111111111111111111111111111112,13.795567,2436.710977,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877266,5rD6oicJR5vF5sCr5r6vqtKBWKdVxrBatomRRD73CEhT73WD9Q9KedfdBXWSDB8uWAeAWGfcJhTNyYQQh83vdo8F,0,swap,2025-05-14T03:20:55Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,16693.638425,514.540307,New XAI gork,0.030823,gork,So11111111111111111111111111111111111111112,2.868299,506.627677,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877256,2VUmf4iqvq2wT3cKVUNyihhLDaFtwnS51Gw4ago8UTuxKoDAJ42bDJyshgkrDQ9vTdWoE5WK8NF2oSBy2aStbgax,0,swap,2025-05-14T03:20:51Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,52465.534102,295.170975,BelieveScreener,0.005626,BSCREENER,So11111111111111111111111111111111111111112,1.671126,295.170975,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877249,54M3uas9Dc6VPxcEynPefTtPkiyddXu4hoVCEH321C1xUuR3u3ECA7E5qrJSmsu8AsRGS6L4R9Wbyk1UqHAd64uh,0,swap,2025-05-14T03:20:48Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,58295.037891,319.921000,BelieveScreener,0.005488,BSCREENER,So11111111111111111111111111111111111111112,1.811250,319.921000,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877245,4Lf7TnagmuyCfWvDLS9QNMML768bKq5T6DFhkLbK2CGzmb7WCM6DaU6b1vpJquPvP6e9XRCRipgE53cDWmPL2A1j,0,swap,2025-05-14T03:20:47Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,64772.264323,348.912442,BelieveScreener,0.005387,BSCREENER,So11111111111111111111111111111111111111112,1.975386,348.912442,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877235,4Ahd24U35kt8Rw9T319syoEYeUVC39tx3CJ2rfYzoeyueinbwZzNaBP9zs5Xy6kGqmHfHJ4umJDp1T7BxCcMPk1e,0,swap,2025-05-14T03:20:43Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,71969.182582,396.062507,BelieveScreener,0.005503,BSCREENER,So11111111111111111111111111111111111111112,2.242329,396.062507,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877209,3ukF4ut2Vub4ERALK245CqGK9Dpy3MCupNLoNkZnsKGZXLC4jjMJVoTzvYWeAp9Czh4Wvchu7QkBRPRg1RaSH1sC,0,swap,2025-05-14T03:20:33Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,79965.758424,475.529667,BelieveScreener,0.005947,BSCREENER,So11111111111111111111111111111111111111112,2.692236,475.529667,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877201,3PkTDT1F51os2rbGurvVXDXxhWi1jbeXGFftQpPLo6HpNHqardrGgUPCAi3b7UZKbvMSqmH7so5sgAX7sBwG7X49,0,swap,2025-05-14T03:20:29Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,88850.842693,510.033083,BelieveScreener,0.005740,BSCREENER,So11111111111111111111111111111111111111112,2.887579,510.033083,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877189,36YcsVCfnRd4DrkkVxm9weVg6Zt8ThMN1ezqCtzZ6gFRVcWNdng92tkFrEY3AUFm4vEqMgmKMpTyajR69XRJAGkt,0,swap,2025-05-14T03:20:25Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,98723.158548,553.229424,BelieveScreener,0.005604,BSCREENER,So11111111111111111111111111111111111111112,3.132137,553.229424,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877167,22cJZ23nUCNnstvYP8TKPnQowZmtWQZAh3Fwj9RUi7L3cE2bgw3pRReHqexEEKPpcF4DkikGH8X31gyi1jWYDWGT,0,swap,2025-05-14T03:20:16Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,109692.398387,612.416070,BelieveScreener,0.005583,BSCREENER,So11111111111111111111111111111111111111112,3.467226,612.416070,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877156,5hPLXmWDiBrgMrMPrXDCFirQjpbbkL57hwjPn8v6SqWJByPxevSrR9EHbhAWqHjVseuecD8SeDzm8P15zixNsXt3,0,swap,2025-05-14T03:20:12Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,121880.442652,741.137014,BelieveScreener,0.006081,BSCREENER,So11111111111111111111111111111111111111112,4.195986,741.137014,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877152,eGQDxoZQC2959KR8KukkTMe3jsahbHSMq4UhtpRMXmD4EZEDyLWNPCPCFyS6zBnBNy94tvyLBbp74Sk8Zg1S9Eu,0,swap,2025-05-14T03:20:10Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,135422.714058,805.625780,BelieveScreener,0.005949,BSCREENER,So11111111111111111111111111111111111111112,4.561093,805.625780,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877144,ach6GtuvVETkLteD3dkgepiJb5yYGXSsuDuucELtB8B6PqER8bBoHLPf8A8oPiZEXXeRHoPUR95Saef9nGVRfCF,0,swap,2025-05-14T03:20:07Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,150469.682286,886.564513,BelieveScreener,0.005892,BSCREENER,So11111111111111111111111111111111111111112,5.019331,886.564513,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877140,Ni7uLEaXAsoEGdjKThv7J8ABo3Lp7nhjPYVabcAX1Skz5QXz1DjB7GWsvnwGKYGXfkzLkMGjB6sC4UDZHEQdhvq,0,swap,2025-05-14T03:20:06Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,167188.535874,958.310581,BelieveScreener,0.005732,BSCREENER,So11111111111111111111111111111111111111112,5.425526,958.310581,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877131,4beDsGKVZKn45PEXGZ426Z1idmXL3FmDtCi4izueiJKrAFh6p83Yb7Y9gn1XvkvVS9j5EkYZcSVZZ6TtKp8VU8zC,0,swap,2025-05-14T03:20:02Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,185765.039860,1034.086368,BelieveScreener,0.005567,BSCREENER,So11111111111111111111111111111111111111112,5.854534,1034.086368,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877128,4cshP8PiDviGipSCAAu1z1dh8UGcWYncRrDrAMX2eRRmZCwHrz2SGEyk5PtoThixaC3yLfApRVjdtzrL9fvPr1LR,0,swap,2025-05-14T03:20:01Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,206405.599844,1103.756765,BelieveScreener,0.005348,BSCREENER,So11111111111111111111111111111111111111112,6.248977,1103.756765,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877122,4LfPQwy6WSh91DJKhghA3WVFdPeC3ih1eywBp19Tt1S8xcdFCTccD2xbBJZcGoGfrtAhhJRWLr9Vg6L8RELiN9Dt,0,swap,2025-05-14T03:19:58Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,16693.638425,515.444663,New XAI gork,0.030877,gork,So11111111111111111111111111111111111111112,2.870875,507.082568,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877121,8w88bfrQfU6dzo5Wf27WyYYaJMFEpLGMWjGHtPPvPFpaxr2x83uR6obMNNBZwp38umvnw5QJ6s2zvW2n25Jhv5T,0,swap,2025-05-14T03:19:58Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,229339.555382,1189.767499,BelieveScreener,0.005188,BSCREENER,So11111111111111111111111111111111111111112,6.735931,1189.767499,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339877118,52QH2qEguc8JGTLQ9PDdEsFdtSA8RRMv1zccrYCf5WoXQcccY2U7qaBNnkVE4aPCwz7ofBEs5sCtK4xztzAz2tbP,0,swap,2025-05-14T03:19:57Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,70929.759397,366.430327,BelieveScreener,0.005166,BSCREENER,So11111111111111111111111111111111111111112,2.074564,366.430327,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876970,2o7p74bAfrfkWraVG1URgc9nZoA7kgjvdbKTyojVhVyEDY119sXgcdWcoqw9UAmcGMoKpDtKoZmPLpKWeWjLLQaq,0,swap,2025-05-14T03:18:58Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,73123.463295,521.374221,BelieveScreener,0.007130,BSCREENER,So11111111111111111111111111111111111111112,2.951787,521.374221,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876958,3NskZVEbidWFZebicbSCc7syAq3RWPaxSy7nwCMzPy2LC3yi1vvzoMKkpSs6NN9VLkALs4b8eCzu3GTCCbsHxEwR,0,swap,2025-05-14T03:18:53Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,16693.638425,517.506025,New XAI gork,0.031000,gork,So11111111111111111111111111111111111111112,2.880414,508.767531,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876929,z6pQ6F9qfyWGFUsS8wTZ4ZoiYRVaQS9R8AEe9c8vtXjCG3bTmPJszvTywFjzKgx85h6jdNwYxu3Up5qf1s4uzww,0,swap,2025-05-14T03:18:41Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,75385.013707,515.749200,BelieveScreener,0.006842,BSCREENER,So11111111111111111111111111111111111111112,2.919941,515.749200,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876916,41S1WfaB6Pi5JdUiT4zPAzPmYoppEqRxdz7VhSvnuUNLV85LXnFYJHo8kWAztUTKCn3PTYJBS2VqfNYbanzi8dzB,0,swap,2025-05-14T03:18:36Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,77716.508976,511.159584,BelieveScreener,0.006577,BSCREENER,So11111111111111111111111111111111111111112,2.893957,511.159584,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876898,qBz1UBtagDiBUe4x7qUstqCCe3RSj3Ap9FW8FFTyiZum6hpxFpw9nezF5HJjusT7DNhzDscBrdEvYnXT6A9HLBt,0,swap,2025-05-14T03:18:29Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,80120.112346,516.062696,BelieveScreener,0.006441,BSCREENER,So11111111111111111111111111111111111111112,2.921716,516.062696,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876854,NGxVWUBwgfahsuEYNRwp4xDG7Z9L8S3DX2ZHwwSPekbuSeaPB3XufpBJ2m6ztQKH7yfKNW2fm6eEXEYyjqLQUNk,0,swap,2025-05-14T03:18:12Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,82598.053965,532.507950,BelieveScreener,0.006447,BSCREENER,So11111111111111111111111111111111111111112,3.014822,532.507950,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876830,wg1s55qjTfbe8LEogh6h8txEMtBcsh5CuQP2qP7g46ZNcwA5Dj53VCyTPzNNEXLtgJZTzmPeXYiFVZQ33X6ndnm,0,swap,2025-05-14T03:18:02Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,85152.632954,552.450326,BelieveScreener,0.006488,BSCREENER,So11111111111111111111111111111111111111112,3.127726,552.450326,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876822,3ejgA8YduVg93p6Va4TMzs3W3y8bfG8iLePXY5ggc2adHwYuPGSHPDpBTzXJ6QJ2YWy39nG8dgbbedhyVcbdumRC,0,swap,2025-05-14T03:17:59Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,87786.219540,584.170429,BelieveScreener,0.006654,BSCREENER,So11111111111111111111111111111111111111112,3.307311,584.170429,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876801,5wWztydgdN5Nv6aYZMtvnF1ABSpiPm2RL5xNqAQ9dNoqXeyGsjvm9N7JG2uSqktLN8AisenHbn2jB9TiKJ36fzUc,0,swap,2025-05-14T03:17:50Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,90501.257258,617.513520,BelieveScreener,0.006823,BSCREENER,So11111111111111111111111111111111111111112,3.496085,617.513520,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876800,5mca2JeW9z8VjbqTUXnLG7EmwBfpaQQhzdChbfoQoTaozpDBVMCozZ2V6fos5n8gjsyVuE5QLUnmWsfb1KU4SLyz,0,swap,2025-05-14T03:17:49Z,PumpFun,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,16693.638425,518.838400,New XAI gork,0.031080,gork,So11111111111111111111111111111111111111112,2.882562,509.146939,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,solana,339876788,3LFz3BMg19U7ZiHEudArucAtD8oSy84BdyjGmT85PCnv7CJFiePddinczMk5HqnYjFYe3Sp16Rt6zojvqsCT5f5c,0,swap,2025-05-14T03:17:44Z,Meteora,,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,3JoVBiQEA2QKsq7TzW5ez5jVRtbbYgTNijoZzp5qgkr2,4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz,93300.265214,646.416420,BelieveScreener,0.006928,BSCREENER,So11111111111111111111111111111111111111112,3.659720,646.416420,Wrapped SOL,176.630000,SOL,false,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
